000537:999.274,-35.1028,160.15,1000.53,-38.8037,163.515,1002.53,-32.9698,163.11,1005.52,-46.4248,161.573,1012.84,-31.7753,160.969,1002.45,-52.9992,144.042,1028.04,-29.2153,141.611,987.913,-51.4411,128.414,1043.82,-23.6132,117.041,975.187,-27.456,131.846,1049.24,-17.1558,100.003,1007.91,-47.9768,91.3348,1020.7,-32.3622,90.7597,1005.55,-45.7153,51.7635,1020.86,-34.5431,51.3377,1014.55,-47.7121,11.1822,1031.27,-40.8098,12.0893,1088.24,8.10455,88.3512,1096.76,19.2838,92.0671,1100.77,26.7551,83.2873,1092.11,14.8682,79.5669,0,0,0
000538:999.123,-35.1365,160.322,1000.54,-38.8214,163.716,1002.53,-32.9604,163.305,1006.45,-46.4359,161.86,1013.91,-31.7343,161.237,1005,-53.187,144.29,1030.13,-29.1456,141.849,990.527,-51.6997,128.362,1046.21,-23.6144,116.985,978.917,-27.8303,131.343,1050.96,-17.1858,99.6287,1010.38,-48.2397,91.3791,1023.38,-32.49,90.7868,1005.32,-45.8208,51.9038,1022.99,-34.5915,51.2932,1013.05,-47.5548,11.4352,1033.08,-40.7688,11.9747,1090.12,8.45837,88.5668,1098.7,19.5814,92.3505,1103.17,27.1251,83.6932,1094.64,15.3171,79.8844,0,0,0
000539:999.995,-34.9042,160.166,1001.5,-38.6161,163.556,1003.06,-32.7332,163.117,1007.08,-46.2563,161.634,1013.25,-31.4973,160.977,1005.98,-53.0065,144.11,1027.78,-28.886,141.568,992.397,-51.4959,128.716,1043.73,-23.3989,116.908,980.31,-27.1168,132.752,1049.99,-17.1138,99.7965,1010.86,-48.0347,91.3598,1022.14,-32.2649,90.7636,1006.72,-45.7672,51.8633,1022.7,-34.7564,51.3342,1014.08,-47.5279,11.5191,1034.55,-41.3104,11.9088,1087.49,8.84541,89.0265,1097.68,19.8508,92.8501,1102.83,27.4488,84.2613,1092.44,15.7396,80.431,0,0,0
000540:1001.57,-34.9281,159.965,1002.83,-38.6327,163.407,1004.02,-32.7099,162.951,1007.16,-46.2446,161.633,1012.19,-31.3043,160.975,1004.96,-52.9477,144.291,1024.13,-28.4843,141.792,993.063,-51.4183,128.899,1037.92,-22.755,117.378,979.537,-26.5603,133.144,1047.35,-16.5684,100.387,1009.41,-48.0723,91.5568,1019.34,-32.0982,90.9935,1004.27,-45.8914,52.0626,1019.26,-34.5381,51.5491,1012.7,-47.7508,11.5325,1032.9,-41.0598,11.8659,1093.49,8.91096,89.2098,1101,19.9695,92.9645,1106.4,27.3227,84.3336,1098.75,15.6,80.5755,0,0,0
000541:1001.65,-35.174,159.896,1002.96,-38.896,163.349,1003.96,-32.9459,162.885,1007.56,-46.5365,161.6,1012.32,-31.5754,160.934,1007.52,-53.3453,144.23,1023.92,-28.6933,141.712,998.289,-51.8008,128.931,1037.22,-22.9698,117.132,989.151,-26.6668,133.623,1046.61,-16.6853,99.892,1012.42,-48.3239,91.3203,1020.94,-32.1972,90.85,1007,-46.0967,51.6947,1021.28,-34.5107,51.2903,1013.77,-47.7849,11.201,1034.12,-40.9349,11.5047,1089.68,9.34495,89.6016,1099.8,20.1318,93.3538,1104.93,27.5575,85.012,1094.67,16.0996,81.2521,0,0,0
000542:1001.04,-34.9238,159.966,1002.19,-38.658,163.44,1003.37,-32.7684,162.973,1006.32,-46.3801,161.806,1011.7,-31.562,161.133,1005.07,-53.0476,144.61,1024.56,-28.9522,142.071,993.897,-50.7745,129.457,1039.81,-23.3149,117.651,985.252,-25.1445,134.507,1050.15,-16.6896,100.861,1011.3,-48.275,91.6804,1021.33,-32.4473,91.1549,1007.09,-46.0987,51.8272,1022.03,-34.8462,51.3711,1014.64,-47.6903,11.0444,1033.53,-41.1492,11.469,1090.3,9.6737,90.0098,1098.93,20.3775,93.6981,1103.91,27.6041,85.3637,1095.14,16.2651,81.6632,0,0,0
000543:1001.41,-34.8741,160.175,1002.77,-38.5748,163.596,1004.43,-32.7004,163.157,1007.76,-46.2326,161.852,1014.2,-31.4465,161.178,1006.06,-52.9129,144.548,1027.96,-28.869,142.032,994.416,-51.3668,129.699,1041.52,-23.0459,118.186,987.146,-26.4737,134.77,1049.77,-16.7741,102.505,1010.54,-48.1491,91.538,1022.03,-32.3962,90.9534,1004.97,-45.8684,51.9331,1021.25,-34.688,51.3625,1013.62,-47.5418,11.2066,1032.64,-40.9821,11.7394,1091.54,9.3286,90.2942,1098.67,20.3741,93.9812,1103.82,27.7638,85.3172,1096.75,16.0197,81.6119,0,0,0
000544:998.723,-34.8053,160.078,1000.44,-38.5254,163.547,1001.82,-32.6132,163.066,1007.24,-46.2751,161.882,1012.65,-31.3542,161.167,1008.89,-53.4453,144.562,1027.07,-28.6258,141.906,1000.05,-52.5186,129.598,1042.03,-22.7902,117.548,989.505,-27.6586,134.681,1049.42,-16.3959,101.008,1012.49,-48.5788,91.5506,1021.72,-32.415,90.9947,1006.16,-46.2637,51.9252,1019.94,-34.7353,51.4965,1014.97,-47.8615,11.1205,1033.18,-41.1662,11.655,1092.33,9.74678,90.3778,1101.73,20.4,94.1953,1106.31,27.9322,86.0242,1096.64,16.5791,82.1571,0,0,0
000545:1001.23,-34.6923,159.993,1002.56,-38.3947,163.516,1003.8,-32.4721,163.03,1007.54,-46.0897,162.035,1013.02,-31.167,161.306,1007.52,-53.1071,145,1025.49,-28.4592,142.363,998.925,-51.9029,130.086,1038.16,-22.5968,118.273,994.609,-27.0273,135.219,1044.86,-16.1182,102.054,1012.09,-48.3939,92.0651,1021.69,-32.3716,91.479,1005.71,-46.1008,52.1705,1021.06,-34.8158,51.6178,1014.35,-47.9325,11.0388,1032.67,-41.2816,11.5739,1091.71,9.76891,90.7806,1101.11,20.7314,94.3952,1106.55,28.0658,85.8268,1097.16,16.3897,82.188,0,0,0
000546:999.663,-34.7115,160.155,1001.26,-38.4067,163.656,1002.15,-32.4357,163.132,1006.9,-45.963,162.024,1011.06,-30.9026,161.283,1008.65,-52.9743,144.906,1022.47,-27.9173,142.151,1003.89,-51.8548,130.235,1035.25,-22.1691,117.751,1001.07,-26.5792,135.969,1044.3,-16.0929,100.958,1011.26,-48.2729,92.0826,1018.4,-31.9451,91.5216,1006.38,-46.2763,52.3113,1019,-34.4241,51.9063,1015.39,-48.0086,11.4961,1032.6,-40.8673,11.9213,1090.59,9.8761,91.1309,1100.92,20.4705,94.7974,1105.6,27.8507,86.6904,1095.1,16.5828,82.9791,0,0,0
