013524:1203.61,-121.511,149.807,1207.22,-125.917,150.302,1205.45,-120.897,151.564,1213.99,-132.173,142.262,1212.35,-121.346,145.128,1190.53,-125.881,131.911,1230.47,-120.334,125.446,1166.72,-125.202,142.862,1244.15,-120.02,113.525,1162.73,-127.033,153.379,1242.57,-118.613,136.362,1211.4,-132.73,82.4533,1228.75,-131.24,79.5205,1191.44,-115.478,47.0509,1233.9,-131.841,40.0004,1196.34,-133.505,12.5196,1233,-150.613,10.8226,1236.76,-144.334,174.121,1236.93,-160.071,177.138,1240.81,-160.446,190.48,1245.76,-144.833,186.288,0,0,0
013525:1200.43,-119.944,149.95,1198.86,-124.198,151.324,1204.15,-120.425,151.577,1204.04,-131.529,143.487,1221.87,-124.139,143.871,1190.53,-125.881,131.911,1227.34,-120.124,126.071,1166.58,-125.206,142.433,1245.67,-120.369,113.214,1165.26,-127.712,152.196,1251.8,-120.698,135.075,1204.41,-130.52,82.4056,1241.69,-134.416,76.3846,1184.79,-114.483,47.9943,1232.43,-131.77,39.0199,1197.66,-133.64,12.8698,1238.28,-150.45,10.1194,1236.45,-144.812,173.664,1236.65,-160.078,176.255,1248.33,-162.334,189.731,1244.34,-146.775,185.86,0,0,0
013526:1207.02,-121.108,148.654,1201.35,-125.182,150.793,1213.03,-121.057,149.733,1198.03,-131.13,144.833,1233.3,-123.58,141.03,1194.09,-125.151,132.206,1236.06,-122.69,124.054,1164.85,-125.337,142.069,1242.85,-119.663,114.511,1166.31,-128.058,150.822,1251.63,-121.185,135.106,1202.49,-131.236,83.0219,1237.58,-134.061,75.4258,1190.9,-115.676,48.1671,1231.13,-132.07,38.4712,1189.28,-135.09,14.6973,1237.54,-151.659,8.33419,1240.89,-145.908,172.909,1239.48,-161.756,175.104,1245.16,-163.884,188.892,1249.5,-149.253,187.059,0,0,0
013527:1198.56,-120.887,149.843,1198.34,-124.954,150.828,1204.56,-120.678,150.91,1203.96,-131.342,142.786,1222.49,-123.632,142.319,1187.31,-126.136,132.302,1226.39,-121.577,124.521,1166.1,-125.677,141.349,1245.9,-119.88,113.406,1168.81,-128.739,149.353,1253.23,-121.534,135.041,1205.17,-132.335,82.3742,1227.2,-134.551,78.4868,1191.9,-115.291,46.6091,1224.08,-131.299,40.606,1196.73,-137.007,14.0426,1232.59,-152.62,8.29451,1238.4,-147.451,172.332,1235.08,-163.379,175.175,1250.88,-165.415,187.274,1244.95,-149.996,186.886,0,0,0
013528:1195.58,-120.646,150.412,1190.02,-123.19,152.614,1206.62,-121.309,150.25,1188.52,-127.517,146.388,1238.16,-126.654,139.131,1186.5,-126.622,130.073,1227.8,-121.927,124.001,1167.53,-126.014,141.314,1249.11,-120.092,112.751,1168.74,-128.741,149.139,1254.61,-121.889,134.298,1196.45,-131.783,83.0296,1233.26,-135.975,75.5906,1195.68,-116.399,46.1256,1232.86,-133.102,37.3812,1199.17,-137.278,13.6156,1229.11,-151.31,9.38871,1242.98,-148.079,171.295,1239.34,-164.522,173.987,1246.25,-167.04,186.674,1252.26,-151.853,185.236,0,0,0
013529:1204.69,-122.225,147.976,1199.66,-125.984,149.934,1205.47,-121.836,150.45,1204.5,-132.032,143.961,1218.62,-124.081,145.19,1195.54,-127.274,128.521,1229.22,-122.276,123.48,1165.47,-126.608,140.254,1261.9,-122.899,111.837,1169.43,-129.101,146.729,1254.54,-121.891,134.071,1209.62,-133.6,82.2232,1222.97,-133.354,80.0442,1193.23,-115.961,47.7762,1207.27,-132.547,44.0349,1185.14,-137.303,18.6785,1227.99,-152.545,10.3991,1242.25,-149.513,170.972,1243.86,-166.127,173.441,1246.06,-168.426,185.602,1240.39,-153.038,185.829,0,0,0
013530:1200.67,-120.448,150.442,1197.27,-124.284,152.189,1204.05,-120.737,151.743,1197,-130.484,145.261,1221.34,-124.412,143.075,1198.53,-127.961,128.383,1225.79,-122.547,123.673,1166.55,-127.412,139.563,1262.02,-122.897,112.336,1169.06,-129.109,145.355,1254.68,-121.887,134.524,1209.1,-132.491,81.0904,1237.16,-134.147,75.6504,1197.65,-116.675,43.045,1227.82,-130.681,38.1378,1199.18,-138.84,12.8165,1231.05,-152.264,11.5626,1244.89,-150.734,170.051,1240.68,-166.289,172.865,1254.97,-170.745,184.144,1244.83,-154.153,185.107,0,0,0
013531:1199.29,-120.389,149.597,1196,-124.654,151.348,1206.17,-120.672,150.757,1201.4,-132.196,143.46,1228.93,-124.506,141.761,1193.82,-128.337,129.584,1221.87,-123.776,123.177,1163.74,-126.738,139.893,1255.97,-121.96,114.532,1164.69,-128.097,145.256,1249.89,-120.841,134.721,1209.09,-133.144,79.7513,1229.27,-134.681,76.5645,1195.86,-116.252,44.8985,1222.43,-132.207,39.1702,1198.02,-138.157,15.1869,1232.73,-151.651,7.37944,1242.29,-152.277,169.281,1241.93,-168.522,171.498,1254.57,-172.607,182.386,1244.9,-155.075,185.095,0,0,0
013532:1202.18,-122.102,148.83,1204.61,-126.842,149.47,1207.48,-121.822,150.182,1214.33,-133.945,141.149,1220.63,-123.268,143.116,1198.47,-127.962,128.142,1223.5,-123.646,122.868,1163.74,-126.738,139.893,1254.22,-122.096,114.606,1163.32,-127.759,145.523,1253.15,-121.536,134.815,1212.29,-134.586,80.2394,1224.95,-133.713,77.4555,1196.71,-117.18,46.0712,1221.93,-130.853,38.3582,1190.84,-140.051,16.6303,1224.57,-151.197,9.88269,1243.99,-152.643,169.692,1243.41,-168.907,171.245,1260.27,-174.178,180.515,1246.45,-157.295,184.416,0,0,0
013533:1209.71,-123.26,148.012,1203.99,-127.411,149.913,1210.44,-122.309,149.77,1188.73,-130.337,146.091,1210.48,-120.829,144.15,1202.61,-129.476,127.309,1234.98,-123.678,121.589,1161.88,-127.789,140.302,1254.22,-122.096,114.606,1161.75,-127.428,145.148,1258.46,-122.57,136.203,1206.1,-131.446,78.9799,1235.09,-134.185,72.9184,1201.96,-117.806,42.2046,1226.3,-132.333,36.6535,1200.42,-139.353,13.5998,1236.05,-152.095,6.45782,1241.45,-154.652,169.916,1243.05,-169.838,169.733,1252.69,-174.539,180.871,1247.87,-160.445,183.262,0,0,0
