008264:1183.97,115.705,145.045,1188.62,112.345,145.586,1190.66,116.845,145.795,1205.9,108.898,136.997,1186.11,114.83,142.403,1190.51,116.821,129.879,1174.88,123.623,126.696,1159.38,115.88,148.797,1210.1,101.051,104.956,1140.12,114.859,166.839,1234.96,111.413,124.325,1190.12,104.996,83.0496,1184.76,118.975,80.7961,1154.26,85.4054,45.4201,1192.44,128.61,47.1185,1157.63,53.665,25.8184,1208.81,123.165,14.441,1211.94,105.162,158.531,1206.92,89.789,166.592,1203.48,95.0096,181.467,1204.12,107.775,175.082,0,0,0
008265:1187.73,118.526,146.274,1189.98,114.344,147.341,1192.37,118.599,147.857,1199.05,109.211,139.586,1200.84,118.12,141.779,1191.26,116.762,129.946,1180.6,124.584,125.519,1158.13,116.002,149.25,1207.51,101.329,106.17,1140.12,114.859,166.839,1235.02,111.631,124.643,1186.35,104.782,84.3298,1187.35,119.342,80.7457,1158.26,86.2374,45.147,1199.12,130.414,45.8878,1157.71,53.6637,26.1268,1208.79,123.166,14.3361,1213.56,105.294,158.38,1210.07,90.3661,167.718,1200.15,94.4771,182.23,1204.2,107.775,175.353,0,0,0
008266:1186.02,117.498,146.537,1187.41,113.128,147.117,1191.3,117.944,148.102,1190.96,108.618,139.832,1213.68,117.437,139.714,1191.38,116.762,130.351,1181.88,124.476,125.258,1159.51,116.716,149.718,1209.75,102.638,107.004,1140.12,114.859,166.839,1234.51,111.697,125.514,1178.83,103.746,85.9062,1194.96,120.457,79.7373,1158.9,86.5895,45.0903,1193.17,129.416,47.6046,1155.77,53.7089,26.757,1208.73,123.167,14.1263,1212.96,104.237,159.169,1210.92,90.5564,167.425,1203.74,94.1313,182.223,1205.83,107.909,175.32,0,0,0
008267:1191.41,118.555,146.822,1192.96,113.904,147.608,1200.16,118.971,147.465,1193.91,108.098,140.203,1212.32,118.849,139.929,1191.38,116.762,130.351,1181.18,124.528,125.198,1158.8,117.194,149.859,1209.09,102.922,107.364,1141.17,114.945,165.926,1228.9,112.216,126.962,1180.86,104.495,84.2957,1195.91,120.673,79.6682,1158.32,86.8739,45.674,1196.63,129.562,46.9554,1156.52,54.2677,26.9959,1209.45,123.106,13.9349,1212.42,104.046,160.421,1205.68,89.4177,168.634,1203.74,94.1313,182.223,1207.84,107.789,177.15,0,0,0
008268:1192.43,119.671,149.332,1191.52,115.26,150.694,1199.98,119.858,149.646,1188.19,110.304,143.978,1206.03,118.553,142.405,1190.05,116.886,130.727,1182.94,124.957,124.733,1158.18,117.462,150.19,1209.11,102.922,107.467,1141.12,114.945,165.73,1230.96,113.11,126.88,1192.66,107.049,83.6683,1193.08,121.233,80.8436,1158.77,88.5042,45.4509,1197.21,129.722,46.4799,1160.45,55.1228,28.7945,1209.42,123.107,13.8299,1211.72,104.113,160.546,1211.07,90.5562,167.97,1205.09,92.8464,182.848,1211.47,106.052,176.753,0,0,0
008269:1187.97,117.116,147.207,1191.29,113.411,147.884,1194.59,118.474,148.206,1200.35,110.824,139.649,1206.81,120.542,141.052,1192.75,117.491,130.611,1184.55,125.711,125.147,1157.55,117.523,150.416,1208.48,103.208,107.931,1142.36,115.236,165.603,1228.78,112.65,126.767,1182.95,106.02,84.6714,1195.22,121.939,80.4557,1163.79,89.6323,43.7247,1203.36,129.42,44.4842,1166.36,56.2858,27.4335,1210.01,123.267,13.3335,1210.51,104.25,161.307,1210.77,90.5564,166.88,1205.17,92.8464,183.131,1216.06,106.206,176.677,0,0,0
008270:1194.15,120.891,146.541,1192.58,116.323,148.745,1202.88,121.049,147.774,1192.63,110.379,143.17,1219.64,120.685,140.752,1190.86,117.89,131.639,1185.53,125.926,125.245,1157.62,117.941,150.827,1209.38,104.005,108.941,1146.37,116.259,163.932,1215.47,111.766,131.256,1184.51,105.734,83.9492,1196.98,122.975,80.2024,1161.13,89.9208,44.4106,1204.7,129.304,43.9203,1165.64,56.5905,27.4052,1210.72,123.425,13.2569,1210.51,104.25,161.307,1216.07,90.5776,166.192,1205.17,92.8464,183.131,1223.34,107.216,175.251,0,0,0
008271:1183.89,118.452,147.069,1187.26,114.236,147.904,1194.93,119.682,147.593,1196.83,110.846,140.443,1215.61,121.761,139.811,1189.6,118.014,132.218,1189.2,126.794,124.697,1156.96,118.001,150.953,1217.01,105.863,108.42,1141.11,114.738,165.625,1223.08,114.248,128.343,1188.4,106.257,85.3686,1197.57,123.524,80.2738,1161.75,90.9134,44.5773,1206.06,129.621,43.6881,1165.06,57.1128,27.8918,1210.15,123.264,13.8585,1212.36,104.645,161.26,1213.23,90.3646,168.272,1209.44,92.4251,182.95,1216.26,105.627,176.621,0,0,0
008272:1177.95,117.063,151.151,1183.89,113.988,151.51,1188.52,119.433,151.501,1202.56,111.504,142.203,1208.29,123.119,142.642,1189.7,118.017,132.523,1191.08,127.229,124.564,1156.96,118.001,150.953,1213.79,106.203,110.091,1140.27,114.796,165.059,1223.89,114.4,128.725,1189.02,106.19,85.0072,1191.06,124.078,81.7755,1163.11,91.1953,44.5536,1207.45,129.938,43.5591,1167.97,57.8515,28.3267,1208.03,123.009,14.2025,1214.05,104.518,161.999,1216.46,89.6826,166.33,1201.92,90.8547,183.337,1212.44,105.431,177.863,0,0,0
008273:1180.42,118.771,146.262,1190.66,116.446,145.95,1188.18,120.273,147.335,1210.48,114.727,138.214,1204.3,122.108,141.441,1191.3,118.54,133.389,1191.33,127.23,125.419,1156.31,118.06,151.079,1214.57,107.218,110.801,1140.14,114.792,164.666,1222.51,114.528,129.109,1188.31,106.256,85.0614,1191.29,124.075,82.6335,1162.63,92.3338,45.8778,1206.08,129.618,43.7902,1167.7,57.9388,29.942,1210.9,123.421,13.9923,1217.46,104.778,162.352,1214.84,88.7161,166.615,1200.51,90.4774,184.847,1214.14,105.827,177.289,0,0,0
008274:1180.2,118.469,148.703,1187.36,115.135,148.041,1189.35,119.984,149.159,1197.68,112.447,139.554,1212.41,121.864,140.35,1192.69,119.058,133.544,1190.71,127.285,125.646,1156.31,118.06,151.079,1214.19,109.017,112.96,1138.75,114.91,164.512,1223.35,115.33,129.923,1194.41,107.812,84.5395,1192.32,124.291,82.8525,1166.38,92.4187,46.5636,1208.76,129.387,42.5555,1167.7,57.9388,29.942,1211.63,123.579,14.0209,1219.56,104.578,161.977,1209.65,87.5804,168.103,1216.69,88.4804,182.064,1220.68,105.234,177.212,0,0,0
